age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
[21, 40];Private;100219;Higher education;12;Never-married;*;Unmarried;White;Male;0;0;45;North America;<=50K
[21, 40];Private;291192;Secondary education;9;Widowed;*;Not-in-family;White;Female;0;0;40;North America;<=50K
*;*;93415;*;13;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Private;191502;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Private;261382;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Private;374924;Secondary education;9;Separated;*;Unmarried;Black;Female;0;0;40;North America;<=50K
[41, 60];Self-emp-inc;320984;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Private;338320;Secondary education;6;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Private;135190;Secondary education;4;Separated;*;Not-in-family;Black;Female;0;0;30;North America;<=50K
[21, 40];Private;637222;Secondary education;8;Divorced;*;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Private;430084;Secondary education;9;Divorced;*;Own-child;Black;Male;0;0;35;North America;<=50K
[21, 40];Private;125279;Secondary education;9;Married-spouse-absent;*;Unmarried;White;Male;0;0;40;North America;<=50K
*;*;221955;*;3;*;*;Other-relative;*;*;0;0;40;*;*
[41, 60];Self-emp-inc;180195;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Private;208778;Secondary education;9;Married-civ-spouse;*;Wife;White;Female;0;0;40;North America;>50K
*;*;81534;*;10;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Private;142264;Secondary education;5;Never-married;*;Not-in-family;White;Male;0;0;50;North America;<=50K
*;*;128604;*;9;*;*;Own-child;*;*;0;0;48;*;*
[21, 40];Private;277886;Higher education;13;Married-civ-spouse;*;Wife;White;Female;0;0;30;North America;<=50K
*;*;100029;*;13;*;*;Unmarried;*;*;0;0;65;*;*
[21, 40];Private;169269;Secondary education;4;Never-married;*;Unmarried;White;Male;0;0;40;North America;<=50K
[41, 60];Private;297884;Secondary education;6;Widowed;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Private;99131;Secondary education;9;Widowed;*;Not-in-family;White;Female;0;0;18;North America;<=50K
[21, 40];Private;44392;Higher education;12;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
*;*;181508;*;9;*;*;Not-in-family;*;*;0;0;17;*;*
[21, 40];Private;190625;Higher education;10;Never-married;*;Own-child;White;Male;0;0;35;North America;<=50K
[21, 40];Private;194740;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;55;Europe;<=50K
[21, 40];Private;27380;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Private;160631;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Private;224531;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Private;283005;Secondary education;7;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Self-emp-inc;101926;Higher education;13;Divorced;*;Not-in-family;White;Male;0;0;70;North America;>50K
[21, 40];Self-emp-not-inc;113436;Higher education;10;Never-married;*;Unmarried;White;Male;0;0;35;North America;<=50K
[41, 60];Private;248973;Higher education;13;Divorced;*;Not-in-family;Black;Male;0;0;65;North America;<=50K
[41, 60];Local-gov;310085;Secondary education;6;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;204205;Secondary education;4;Divorced;*;Not-in-family;White;Male;0;0;48;North America;<=50K
[41, 60];Private;169324;Higher education;13;Married-civ-spouse;*;Wife;Black;Female;0;0;35;North America;>50K
[41, 60];Private;141301;Secondary education;9;Divorced;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Private;235124;Secondary education;9;Never-married;*;Unmarried;Black;Female;0;0;35;North America;<=50K
[21, 40];Self-emp-not-inc;367020;Secondary education;4;Married-civ-spouse;*;Husband;White;Male;0;0;35;North America;<=50K
*;*;149102;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Private;423770;Higher education;10;Never-married;*;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Private;211759;Higher education;13;Married-civ-spouse;*;Husband;Other;Male;0;0;40;North America;<=50K
[21, 40];Private;56883;Higher education;10;Never-married;*;Unmarried;White;Female;0;0;40;North America;<=50K
*;*;223062;*;10;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Private;406662;Secondary education;9;Never-married;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Private;206600;Secondary education;5;Never-married;*;Other-relative;White;Male;0;0;48;North America;<=50K
*;*;147510;*;13;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Private;187577;Higher education;11;Never-married;*;Not-in-family;White;Male;0;0;55;North America;<=50K
[41, 60];Self-emp-inc;278322;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];State-gov;203039;Secondary education;7;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;145651;Higher education;10;Never-married;*;Own-child;Black;Female;0;0;20;North America;<=50K
[41, 60];Local-gov;144531;Higher education;13;Never-married;*;Not-in-family;White;Female;0;0;40;North America;>50K
[21, 40];Private;91145;Secondary education;9;Never-married;*;Unmarried;White;Male;0;0;55;North America;<=50K
[41, 60];Self-emp-not-inc;211762;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[1, 20];Private;417657;Secondary education;9;Never-married;*;Own-child;White;Male;0;0;50;North America;<=50K
[21, 40];Private;108658;Secondary education;9;Never-married;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Self-emp-not-inc;190023;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;222130;Higher education;10;Never-married;*;Not-in-family;White;Female;0;0;43;North America;<=50K
*;*;164866;*;12;*;*;Not-in-family;*;*;0;0;50;*;*
[21, 40];Private;170983;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Private;186269;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;286026;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;403433;Higher education;13;Never-married;*;Not-in-family;Black;Male;0;0;50;North America;>50K
[61, 80];Private;123160;Secondary education;6;Widowed;*;Not-in-family;White;Female;0;0;10;North America;<=50K
[21, 40];Federal-gov;99527;Higher education;14;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;123178;Secondary education;6;Never-married;*;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Private;231043;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Private;241056;Higher education;10;Divorced;*;Unmarried;White;Female;0;0;46;North America;<=50K
[21, 40];Local-gov;220066;Higher education;14;Never-married;*;Not-in-family;White;Female;0;0;50;North America;<=50K
[21, 40];Private;180342;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Federal-gov;31840;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Private;183168;Higher education;13;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;386036;Higher education;10;Never-married;*;Not-in-family;White;Male;0;0;48;North America;<=50K
[21, 40];Local-gov;446358;Higher education;16;Never-married;*;Not-in-family;White;Male;0;0;50;North America;>50K
[41, 60];Private;28035;Higher education;10;Never-married;*;Other-relative;White;Male;0;0;50;North America;<=50K
[21, 40];Private;282155;Secondary education;9;Separated;*;Other-relative;White;Female;0;0;25;North America;<=50K
[21, 40];Private;192384;Higher education;15;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[1, 20];Private;383637;Secondary education;9;Never-married;*;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Private;457402;Primary education;3;Never-married;*;Not-in-family;White;Male;0;0;25;North America;<=50K
[21, 40];Self-emp-inc;80249;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;72;North America;<=50K
[21, 40];State-gov;159537;Higher education;12;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;240859;Secondary education;7;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;83446;Secondary education;7;Divorced;*;Unmarried;White;Female;0;0;40;North America;>50K
[61, 80];Private;185503;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Self-emp-not-inc;68781;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;220589;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;51136;Higher education;10;Never-married;*;Not-in-family;White;Female;0;0;60;North America;<=50K
[21, 40];Private;54560;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Private;201413;Higher education;10;Never-married;*;Unmarried;Black;Female;0;0;40;North America;<=50K
[1, 20];Private;40425;Higher education;10;Never-married;*;Not-in-family;White;Female;0;0;28;North America;<=50K
[21, 40];Private;189461;Higher education;12;Divorced;*;Unmarried;White;Female;0;0;41;North America;<=50K
[41, 60];Private;200576;Secondary education;7;Divorced;*;Other-relative;White;Female;0;0;40;North America;<=50K
[61, 80];Private;92691;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;3;North America;<=50K
[41, 60];Private;664821;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;175130;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;45;North America;<=50K
[41, 60];Self-emp-not-inc;391016;Higher education;13;Divorced;*;Not-in-family;White;Male;0;0;30;North America;<=50K
[21, 40];Private;249315;Higher education;10;Never-married;*;Not-in-family;White;Male;0;0;44;North America;<=50K
[41, 60];Private;111169;Secondary education;9;Divorced;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Private;334946;Secondary education;9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;North America;<=50K
[21, 40];Private;352248;Higher education;12;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;173804;Higher education;10;Never-married;*;Not-in-family;White;Female;0;0;35;North America;<=50K
[41, 60];Private;155449;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Private;73689;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;55;North America;<=50K
[21, 40];Private;227594;Higher education;13;Never-married;*;Own-child;White;Female;0;0;38;North America;<=50K
[41, 60];Private;161676;Secondary education;7;Never-married;*;Not-in-family;Black;Male;0;0;40;North America;<=50K
[61, 80];Private;75913;Secondary education;8;Widowed;*;Not-in-family;White;Female;0;0;30;North America;<=50K
*;*;242552;*;10;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Private;159732;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Private;180695;Higher education;10;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Private;189922;Higher education;12;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Private;409189;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Private;111252;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;42;North America;<=50K
[41, 60];Private;294395;Higher education;14;Widowed;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Private;172718;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[61, 80];Private;111963;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;16;North America;<=50K
[41, 60];Private;247869;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Private;114032;Higher education;13;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;179633;Secondary education;9;Never-married;*;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Private;19847;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Private;231689;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;209942;Secondary education;9;Never-married;*;Own-child;Black;Male;0;0;40;North America;<=50K
[41, 60];Private;197492;Secondary education;9;Divorced;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Private;262439;Secondary education;9;Married-civ-spouse;*;Wife;White;Female;0;0;35;North America;>50K
[41, 60];Private;283037;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Private;83446;Secondary education;9;Widowed;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;215443;Secondary education;9;Separated;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Local-gov;268252;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;62;North America;<=50K
[21, 40];Private;181015;Secondary education;9;Separated;*;Unmarried;White;Female;0;0;47;North America;<=50K
[1, 20];Private;195770;Higher education;10;Never-married;*;Own-child;White;Male;0;0;26;North America;<=50K
[41, 60];Private;125194;Secondary education;7;Never-married;*;Not-in-family;Black;Female;0;0;40;North America;<=50K
[21, 40];Private;58654;Higher education;11;Separated;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;252327;Primary education;3;Married-spouse-absent;*;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Private;116508;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;Europe;<=50K
[21, 40];Private;166988;Higher education;13;Married-civ-spouse;*;Wife;White;Female;0;0;40;North America;>50K
*;*;374163;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Private;196788;Secondary education;9;Married-civ-spouse;*;Wife;White;Female;0;0;40;North America;<=50K
[21, 40];Private;245628;Secondary education;7;Never-married;*;Unmarried;White;Male;0;0;20;North America;<=50K
[21, 40];Private;159732;Higher education;13;Never-married;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Private;129856;Higher education;11;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Private;314322;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;102976;Higher education;14;Never-married;*;Not-in-family;White;Male;0;0;40;North America;>50K
[41, 60];Self-emp-inc;42959;Higher education;13;Married-civ-spouse;*;Wife;White;Female;0;0;40;North America;>50K
[21, 40];Private;256356;Secondary education;7;Never-married;*;Other-relative;White;Female;0;0;40;North America;<=50K
[21, 40];Private;136277;Secondary education;6;Never-married;*;Own-child;Black;Female;0;0;32;North America;<=50K
[21, 40];Private;284616;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[1, 20];Private;185554;Higher education;10;Never-married;*;Own-child;White;Female;0;0;25;North America;<=50K
[41, 60];Private;138847;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;33487;Secondary education;7;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Private;149653;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Private;348739;Higher education;15;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Private;34506;Secondary education;9;Separated;*;Own-child;White;Female;0;0;35;North America;<=50K
[21, 40];Private;346964;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Private;192208;Secondary education;6;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Private;305874;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;54;North America;<=50K
*;*;462890;*;6;*;*;Husband;*;*;0;0;50;*;*
[21, 40];Private;89508;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Self-emp-not-inc;200153;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Private;179446;Secondary education;9;Separated;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;208965;Secondary education;5;Never-married;*;Unmarried;Other;Male;0;0;40;North America;<=50K
[21, 40];Private;40142;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Self-emp-not-inc;57452;Higher education;11;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;327573;Higher education;11;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;265266;Secondary education;6;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Self-emp-not-inc;28281;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[1, 20];Private;368852;Higher education;10;Never-married;*;Own-child;White;Female;0;0;20;North America;<=50K
[41, 60];Private;353396;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Private;161745;Higher education;11;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[1, 20];Private;97963;Secondary education;9;Never-married;*;Own-child;White;Female;0;0;30;North America;<=50K
*;*;156542;*;15;*;*;Not-in-family;*;*;0;0;40;*;*
[41, 60];State-gov;198103;Higher education;13;Never-married;*;Not-in-family;White;Female;0;0;40;North America;<=50K
*;*;55377;*;9;*;*;Own-child;*;*;0;0;40;*;*
[21, 40];Private;173730;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Private;374588;Secondary education;9;Married-civ-spouse;*;Husband;Black;Male;0;0;60;North America;<=50K
[21, 40];Self-emp-not-inc;174330;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;78141;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;31350;Secondary education;7;Never-married;*;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Private;243607;Primary education;3;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Local-gov;134671;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;197023;Higher education;11;Married-civ-spouse;*;Husband;Amer-Indian-Eskimo;Male;0;0;40;North America;<=50K
[41, 60];Private;117674;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;169815;Higher education;12;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Private;598606;Secondary education;5;Separated;*;Unmarried;Black;Female;0;0;50;North America;<=50K
[41, 60];Federal-gov;122861;Higher education;14;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;166235;Higher education;10;Never-married;*;Not-in-family;Black;Female;0;0;30;North America;<=50K
[41, 60];Self-emp-not-inc;194791;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Private;231323;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
*;*;305597;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[1, 20];Private;25429;Higher education;10;Never-married;*;Not-in-family;White;Female;0;0;25;North America;<=50K
[21, 40];Private;346478;Higher education;10;Never-married;*;Not-in-family;White;Male;0;0;45;North America;<=50K
[21, 40];Private;341368;Higher education;10;Never-married;*;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];State-gov;295612;Secondary education;9;Separated;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Private;168936;Higher education;11;Divorced;*;Not-in-family;White;Female;0;0;32;North America;<=50K
[21, 40];Private;336598;Primary education;3;Married-civ-spouse;*;Husband;White;Male;0;0;36;North America;<=50K
[21, 40];Private;308205;Higher education;12;Never-married;*;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Local-gov;357173;Higher education;12;Divorced;*;Not-in-family;White;Male;0;0;59;North America;<=50K
[41, 60];Private;457237;Higher education;14;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Self-emp-inc;284799;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;<=50K
[1, 20];Private;179423;Higher education;10;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Self-emp-not-inc;363405;Higher education;13;Married-civ-spouse;*;Wife;White;Female;0;0;50;North America;>50K
[1, 20];Private;139183;Secondary education;6;Never-married;*;Own-child;White;Female;0;0;15;North America;<=50K
[21, 40];Private;203482;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;112554;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Private;99476;Secondary education;9;Divorced;*;Not-in-family;White;Female;0;0;38;North America;<=50K
[41, 60];Private;93690;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;220585;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Self-emp-not-inc;194638;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;32;North America;<=50K
[41, 60];Private;154785;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Self-emp-inc;214542;Higher education;10;Never-married;*;Not-in-family;White;Male;0;0;50;North America;<=50K
[1, 20];Private;161922;Secondary education;9;Never-married;*;Not-in-family;White;Male;0;0;43;North America;<=50K
[41, 60];Private;207940;Higher education;10;Married-civ-spouse;*;Husband;Black;Male;0;0;40;North America;>50K
[21, 40];Private;259351;Secondary education;6;Never-married;*;Other-relative;Amer-Indian-Eskimo;Male;0;0;40;North America;<=50K
[41, 60];Private;208395;Higher education;14;Divorced;*;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Private;116391;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;239781;Primary education;1;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Private;174351;Secondary education;8;Married-civ-spouse;*;Husband;White;Male;0;0;40;Europe;<=50K
[21, 40];Local-gov;188798;Higher education;13;Never-married;*;Not-in-family;White;Female;0;0;50;North America;<=50K
[41, 60];Private;50122;Higher education;11;Divorced;*;Own-child;White;Male;0;0;50;North America;<=50K
[21, 40];State-gov;152035;Higher education;12;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Local-gov;249289;Higher education;13;Divorced;*;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Private;257726;Higher education;10;Never-married;*;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Private;151158;Higher education;10;Never-married;*;Own-child;White;Female;0;0;25;North America;<=50K
[21, 40];Private;465326;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;364782;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Private;329301;Secondary education;9;Divorced;*;Not-in-family;White;Male;0;0;55;North America;<=50K
[1, 20];Self-emp-inc;254859;Secondary education;7;Never-married;*;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Local-gov;222800;Higher education;13;Never-married;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Private;96452;Higher education;14;Married-civ-spouse;*;Husband;White;Male;0;0;55;North America;>50K
[41, 60];Private;170050;Secondary education;4;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Local-gov;116580;Higher education;13;Married-civ-spouse;*;Wife;White;Female;0;0;20;North America;>50K
[41, 60];Private;400004;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;<=50K
[61, 80];Private;183608;Secondary education;6;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;194055;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Private;210443;Higher education;13;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
[1, 20];Private;43272;Higher education;10;Never-married;*;Own-child;White;Male;0;0;20;North America;<=50K
[41, 60];Local-gov;108945;Higher education;13;Divorced;*;Unmarried;White;Female;0;0;48;North America;<=50K
[21, 40];Private;114691;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;>50K
[1, 20];Private;304169;Secondary education;7;Never-married;*;Own-child;White;Male;0;0;35;North America;<=50K
[21, 40];Private;340428;Higher education;13;Never-married;*;Unmarried;White;Female;0;0;40;North America;>50K
[41, 60];State-gov;106705;Higher education;14;Never-married;*;Not-in-family;White;Female;0;0;38;North America;<=50K
[21, 40];Private;235389;Secondary education;4;Never-married;*;Not-in-family;White;Female;0;0;30;Europe;<=50K
[21, 40];Private;39665;Secondary education;9;Divorced;*;Unmarried;White;Female;0;0;37;North America;<=50K
*;*;113823;*;14;*;*;Husband;*;*;0;0;40;*;*
[41, 60];Private;349304;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Private;54507;Secondary education;9;Never-married;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Private;163396;Higher education;11;Married-civ-spouse;*;Wife;White;Female;0;0;40;North America;>50K
[21, 40];Private;323619;Higher education;10;Never-married;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;75755;Higher education;11;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;148903;Secondary education;9;Married-civ-spouse;*;Wife;White;Female;0;0;16;North America;>50K
[21, 40];Private;40915;Higher education;13;Never-married;*;Not-in-family;White;Female;0;0;40;North America;>50K
[1, 20];Private;131033;Secondary education;7;Never-married;*;Other-relative;Black;Male;0;0;15;North America;<=50K
[21, 40];Self-emp-not-inc;168475;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;60;North America;>50K
[1, 20];Private;121568;Secondary education;9;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Private;357338;Higher education;13;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Private;283268;Higher education;13;Never-married;*;Unmarried;White;Female;0;0;36;North America;<=50K
[21, 40];Private;120461;Higher education;13;Never-married;*;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Self-emp-not-inc;65278;Higher education;16;Married-civ-spouse;*;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Self-emp-not-inc;208503;Higher education;10;Divorced;*;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Local-gov;112835;Higher education;14;Never-married;*;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Private;265038;Higher education;10;Married-civ-spouse;*;Husband;White;Male;0;0;50;North America;<=50K
[1, 20];Private;89478;Higher education;10;Never-married;*;Own-child;White;Female;0;0;20;North America;<=50K
[41, 60];Private;276229;Secondary education;9;Widowed;*;Not-in-family;White;Female;0;0;38;North America;<=50K
[41, 60];Private;366232;Secondary education;5;Divorced;*;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Private;152035;Secondary education;9;Never-married;*;Own-child;White;Female;0;0;40;North America;<=50K
