age;workclass;final_weight;education;education_num;marital_status;occupation;relationship;race;sex;capital_gain;capital_loss;hours_per_week;native_country;class
23,26;Private;248851;Bachelors;13;Never-married;Other-service;Own-child;*;Male;0;0;40;*;<=50K
23,26;Private;136309;Bachelors;13;Never-married;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
23,26;Private;192652;Bachelors;13;Never-married;Other-service;Own-child;*;Male;0;0;40;*;<=50K
23,26;Private;212617;Bachelors;13;Never-married;Other-service;Not-in-family;*;Male;0;0;66;*;<=50K
23,26;Private;174043;Bachelors;13;Never-married;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
23;Private;235722;Some-college;10;Never-married;Other-service;Not-in-family;*;Male;0;0;20;North America;<=50K
23;Private;70261;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;30;North America;<=50K
23;Private;231160;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;25;North America;<=50K
23;Private;136824;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;20;North America;<=50K
23;Private;141323;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;40;North America;<=50K
23;Private;565313;Some-college;10;Never-married;Other-service;Own-child;*;Male;2202;0;80;North America;<=50K
23;Private;187513;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;32;North America;<=50K
23;Private;636017;Some-college;10;Never-married;Other-service;Own-child;*;Male;0;0;40;North America;<=50K
23;Private;391171;Some-college;10;Never-married;Other-service;Not-in-family;*;Male;0;0;25;North America;<=50K
23;Private;230315;Some-college;10;Never-married;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
23;Private;315065;Some-college;10;Never-married;Other-service;Unmarried;*;Male;0;0;35;North America;<=50K
23;Private;129345;Some-college;10;Never-married;Other-service;Not-in-family;*;Male;0;0;25;North America;<=50K
24;Private;198148;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;30;North America;<=50K
24;Private;228686;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;45;North America;<=50K
24;Private;353696;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;20;North America;<=50K
24;Private;236696;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;North America;<=50K
24;Private;241367;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
24;Private;109869;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;40;North America;<=50K
24;Private;35603;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
24;Private;215712;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;North America;<=50K
24;Private;217226;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;North America;<=50K
25,26;Private;186925;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;2597;0;48;*;<=50K
25,26;Private;273792;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;20;*;<=50K
25,26;Private;144478;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
25,26;Private;274724;Some-college;10;Spouse not present;Other-service;Other-relative;*;Male;0;0;40;*;<=50K
25,26;Private;130793;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;*;<=50K
25,26;Private;259505;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
25,26;Private;109609;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;25;*;<=50K
25,26;Private;257910;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;60;*;<=50K
25,26;Private;237865;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;42;*;<=50K
25,26;Private;336440;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
25,26;Private;190418;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;30;*;<=50K
25,26;Private;213385;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;20;*;<=50K
25,26;Private;237065;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;38;*;<=50K
25,26;Private;390657;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;441620;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;43;*;<=50K
27,32;Private;153078;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;288566;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;298871;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;326283;Bachelors;13;Spouse not present;Other-service;Unmarried;*;Male;0;0;40;*;<=50K
27,32;Private;34701;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;26543;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Private;182771;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;15;*;<=50K
27,32;Private;413227;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;*;<=50K
27,32;Private;113635;Bachelors;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;*;<=50K
27,32;Non-Government;160362;Some-college;10;Spouse not present;Other-service;Other-relative;*;Male;0;0;40;*;<=50K
27,32;Non-Government;387776;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
27,32;Non-Government;261059;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;50;*;<=50K
27,32;Non-Government;82531;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Non-Government;273324;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;1721;16;*;<=50K
27,32;Non-Government;37599;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;24;*;<=50K
27,32;Non-Government;279872;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Non-Government;113129;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;24;*;<=50K
27,32;Non-Government;42734;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;25;*;<=50K
27,32;Non-Government;192900;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Non-Government;207948;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Non-Government;178778;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,32;Non-Government;160594;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;35;*;<=50K
27,32;Non-Government;110164;Some-college;10;Spouse not present;Other-service;Other-relative;*;Male;0;0;24;*;<=50K
27,32;Non-Government;142075;Some-college;10;Spouse not present;Other-service;Own-child;*;Male;0;0;24;*;<=50K
27,32;Non-Government;287268;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;*;<=50K
27,32;Non-Government;218322;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;*;<=50K
27,32;Non-Government;110981;Some-college;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
33,35;Non-Government;235271;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;35;North America;<=50K
33,35;Non-Government;239755;Undergraduate;13;Never-married;Other-service;Not-in-family;*;Male;0;0;38;North America;<=50K
33,35;Non-Government;511361;Undergraduate;10;Never-married;Other-service;Own-child;*;Male;0;0;40;North America;<=50K
33,35;Non-Government;341643;Undergraduate;13;Never-married;Other-service;Other-relative;*;Male;0;0;50;North America;<=50K
33,35;Non-Government;34374;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;50;North America;<=50K
33,35;Non-Government;106014;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
33,35;Non-Government;52187;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;30;North America;<=50K
33,35;Non-Government;252168;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
33,35;Non-Government;45607;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
33,35;Non-Government;183000;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;24;North America;<=50K
33,35;Non-Government;112358;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;32;North America;<=50K
33,35;Non-Government;422933;Undergraduate;13;Never-married;Other-service;Not-in-family;*;Male;0;0;37;North America;<=50K
33,35;Non-Government;174789;Undergraduate;13;Never-married;Other-service;Not-in-family;*;Male;0;2001;40;North America;<=50K
33,35;Non-Government;346034;Undergraduate;13;Never-married;Other-service;Not-in-family;*;Male;0;0;40;North America;<=50K
33,35;Non-Government;256362;Undergraduate;10;Never-married;Other-service;Not-in-family;*;Male;0;0;35;North America;<=50K
36,37;Non-Government;176544;Undergraduate;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;48;*;<=50K
36,37;Non-Government;224531;Undergraduate;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
36,37;Non-Government;64922;Undergraduate;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;70;*;<=50K
36,37;Non-Government;33355;Undergraduate;10;Spouse not present;Other-service;Own-child;*;Male;0;0;45;*;<=50K
36,37;Non-Government;348796;Undergraduate;13;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
36,37;Non-Government;295127;Undergraduate;10;Spouse not present;Other-service;Not-in-family;*;Male;0;0;47;*;<=50K
36,37;Non-Government;289886;Undergraduate;10;Spouse not present;Other-service;Other-relative;*;Male;0;0;30;*;<=50K
19,26;Private;411862;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;*;<=50K
19,26;Private;403788;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
19,26;Private;156976;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
19,26;Private;308205;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;20;*;<=50K
19,26;Private;211385;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;*;<=50K
19,26;Private;182117;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;60;*;<=50K
19,26;Private;141003;Professional Education;11;Spouse not present;Other-service;Own-child;*;Male;0;0;30;*;<=50K
19,26;Private;70982;Professional Education;11;Spouse not present;Other-service;Own-child;*;Male;0;0;16;*;<=50K
19,26;Private;91819;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;30;*;<=50K
19,26;Private;34112;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
19,26;Private;462294;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;44;*;<=50K
19,26;Private;352207;Professional Education;11;Spouse not present;Other-service;Own-child;*;Male;0;0;20;*;<=50K
19,26;Private;380281;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;25;*;<=50K
19,26;Private;152189;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
19,26;Private;82560;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;43;*;<=50K
19,26;Private;162688;Professional Education;11;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
19,26;Private;433906;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
19,26;Private;182117;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
27,37;Non-Government;191027;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;37088;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;138054;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;227778;Professional Education;11;Spouse not present;Other-service;Other-relative;*;Male;0;0;40;*;<=50K
27,37;Non-Government;124187;Professional Education;12;Spouse not present;Other-service;Not-in-family;*;Male;0;0;32;*;<=50K
27,37;Non-Government;199499;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;169104;Professional Education;12;Spouse not present;Other-service;Other-relative;*;Male;0;0;40;*;<=50K
27,37;Non-Government;58744;Professional Education;12;Spouse not present;Other-service;Own-child;*;Male;0;0;60;*;<=50K
27,37;Non-Government;333701;Professional Education;11;Spouse not present;Other-service;Unmarried;*;Male;0;0;40;*;<=50K
27,37;Non-Government;215306;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;224947;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
27,37;Non-Government;154882;Professional Education;15;Spouse not present;Other-service;Not-in-family;*;Male;0;0;35;*;<=50K
27,37;Non-Government;213750;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;45;*;<=50K
27,37;Non-Government;226525;Professional Education;11;Spouse not present;Other-service;Own-child;*;Male;0;0;40;*;<=50K
27,37;Non-Government;216256;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;60;*;<=50K
27,37;Non-Government;29145;Professional Education;11;Spouse not present;Other-service;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;217039;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;28;*;<=50K
17,19;Private;225775;Some-college;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;115248;Some-college;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;299050;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
17,19;Private;283945;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;25;*;<=50K
17,19;Private;100828;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
17,19;Private;183258;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
17,19;Private;302945;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;10;*;<=50K
17,19;Private;250818;Some-college;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;283637;Some-college;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;400616;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
17,19;Private;144750;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;18;*;<=50K
17,19;Private;286002;Some-college;10;Never-married;Adm-clerical;Other-relative;*;Male;0;0;30;*;<=50K
17,19;Private;446771;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;25;*;<=50K
17,19;Private;63918;Some-college;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
17,19;Private;495982;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;10;*;<=50K
17,19;Private;140985;Some-college;10;Never-married;Adm-clerical;Other-relative;*;Male;0;0;25;*;<=50K
17,19;Private;181572;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
17,19;Private;77845;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;1602;15;*;<=50K
17,19;Private;135924;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
17,19;Private;237646;Some-college;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
20;Private;114874;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;30;*;<=50K
20;Private;195770;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;26;*;<=50K
20;Private;175069;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;*;<=50K
20;Private;42706;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;25;*;<=50K
20;Private;140001;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;*;<=50K
20;Private;131611;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;48;*;<=50K
20;Private;197752;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;16;*;<=50K
20;Private;88126;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;9;*;<=50K
20;Private;153516;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;30;*;<=50K
20;Private;278391;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;25;*;<=50K
20;Private;117767;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;25;*;<=50K
20;Private;161092;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;14;*;<=50K
20;Private;278155;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;*;<=50K
21;Non-Government;163870;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
21;Non-Government;344891;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
21;Non-Government;203924;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;2597;0;45;*;<=50K
21;Non-Government;190227;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
21;Non-Government;174714;Higher education;12;Never-married;Adm-clerical;Own-child;*;Male;0;0;35;*;<=50K
21;Non-Government;307315;Higher education;10;Never-married;Adm-clerical;Unmarried;*;Male;0;0;40;*;<=50K
21;Non-Government;409230;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
21;Non-Government;56520;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
21;Non-Government;162228;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
21;Non-Government;44793;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;65;*;<=50K
21;Non-Government;162667;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
21;Non-Government;306114;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
21;Non-Government;72119;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;45;*;<=50K
21;Non-Government;107895;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;35;*;<=50K
21;Non-Government;250647;Higher education;10;Never-married;Adm-clerical;Other-relative;*;Male;0;0;30;*;<=50K
21;Non-Government;206008;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;50;*;<=50K
21;Non-Government;241367;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;10;*;<=50K
21;Non-Government;113163;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;50;*;<=50K
21;Non-Government;239577;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
21;Non-Government;197997;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
22;Non-Government;137510;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
22;Non-Government;83704;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
22;Non-Government;190625;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;35;*;<=50K
22;Non-Government;198148;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;50;*;<=50K
22;Non-Government;206861;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
22;Non-Government;117210;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;25;*;<=50K
22;Non-Government;250647;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;12;*;<=50K
22;Non-Government;208946;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;25;*;<=50K
22;Non-Government;249727;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
22;Non-Government;184813;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
22;Non-Government;315524;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
22;Non-Government;300871;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
22;Non-Government;375422;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
22;Non-Government;269474;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;10;*;<=50K
22;Non-Government;177125;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;50;*;<=50K
22;Non-Government;341227;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;20;*;<=50K
22;Non-Government;162343;Higher education;10;Never-married;Adm-clerical;Other-relative;*;Male;0;0;22;*;<=50K
22;Non-Government;140001;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
22;Non-Government;59184;Higher education;12;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;45;*;<=50K
22;Non-Government;243178;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
22;Non-Government;239954;Higher education;10;Never-married;Adm-clerical;Other-relative;*;Male;0;0;40;*;<=50K
22;Non-Government;203715;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;315877;Higher education;13;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;30;*;<=50K
23;Non-Government;208503;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;449432;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;182117;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;107190;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
23;Non-Government;287988;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;20;*;<=50K
23;Non-Government;433669;Higher education;12;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
23;Non-Government;262744;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;154210;Higher education;10;Spouse not present;Adm-clerical;Other-relative;*;Male;0;0;14;*;<=50K
23;Non-Government;124971;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
23;Non-Government;263899;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
23;Non-Government;214542;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
23;Non-Government;238831;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;376416;Higher education;13;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
23;Non-Government;208946;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;32;*;<=50K
23;Non-Government;256211;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;24;*;<=50K
23;Non-Government;386705;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;24;*;<=50K
23;Non-Government;182615;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;250743;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
23;Non-Government;393248;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;120046;Higher education;12;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
23;Non-Government;203078;Higher education;13;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;24;*;<=50K
23;Non-Government;289909;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;45;*;<=50K
23;Non-Government;246965;Higher education;12;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;12;*;<=50K
23;Non-Government;111450;Higher education;10;Spouse not present;Adm-clerical;Other-relative;*;Male;0;0;22;*;<=50K
23;Non-Government;142766;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;20;*;<=50K
23;Non-Government;303121;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;30;*;<=50K
23;Non-Government;142766;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;1055;0;20;*;<=50K
23;Non-Government;133355;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;15;*;<=50K
24;Private;379066;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;2205;24;*;<=50K
24;Private;228649;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;38;*;<=50K
24;Private;113466;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
24;Private;325596;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;35;*;<=50K
24;Private;211527;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;30;*;<=50K
24;Private;154571;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;20;*;<=50K
24;Private;283872;Higher education;10;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;20;*;<=50K
24;Private;321435;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
24;Private;108495;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
24;Private;353010;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;10;*;<=50K
24;Private;283757;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;39;*;<=50K
24;Private;206861;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
24;Private;204935;Higher education;14;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;56;*;<=50K
24;Private;268525;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;32;*;<=50K
24;Private;140001;Higher education;13;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
24;Private;72119;Higher education;13;Never-married;Adm-clerical;Own-child;*;Male;2202;0;30;*;<=50K
24;Private;181820;Higher education;10;Never-married;Adm-clerical;Own-child;*;Male;0;0;40;*;<=50K
24;Private;278130;Higher education;12;Never-married;Adm-clerical;Not-in-family;*;Male;0;0;40;*;<=50K
25;Private;159732;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;42;United-States;<=50K
25;Private;208999;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;United-States;<=50K
25;Private;182227;Higher education;10;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;30;United-States;<=50K
25;Private;134113;Higher education;13;Spouse not present;Adm-clerical;Not-in-family;*;Male;0;0;30;United-States;<=50K
25;Private;123095;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;1590;40;United-States;<=50K
25;Private;113436;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;15;United-States;<=50K
25;Private;106377;Higher education;10;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;40;United-States;<=50K
25;Private;198870;Higher education;13;Spouse not present;Adm-clerical;Own-child;*;Male;0;0;35;United-States;<=50K
